FID1	ID1	FID2	ID2	Kinship	Z0
GTOP-AK281	GTOP-AK281	GTOP-BB201	GTOP-BB201	-0.0057	1
GTOP-AK281	GTOP-AK281	GTOP-BB202	GTOP-BB202	-0.0027	0.9872
GTOP-AL091	GTOP-AL091	GTOP-AL121	GTOP-AL121	-0.0698	1
GTOP-AL091	GTOP-AL091	GTOP-AL271	GTOP-AL271	-0.0044	0.9778
GTOP-AL091	GTOP-AL091	GTOP-BA041	GTOP-BA041	-0.0073	1
GTOP-AL091	GTOP-AL091	GTOP-BA081	GTOP-BA081	-0.0043	1
GTOP-AL091	GTOP-AL091	GTOP-BA082	GTOP-BA082	-0.0045	1
GTOP-AL091	GTOP-AL091	GTOP-BA091	GTOP-BA091	-0.0042	1
GTOP-AL091	GTOP-AL091	GTOP-BA101	GTOP-BA101	-0.0049	1
GTOP-AL091	GTOP-AL091	GTOP-BA102	GTOP-BA102	-0.0047	1
GTOP-AL091	GTOP-AL091	GTOP-BA131	GTOP-BA131	-0.0048	1
GTOP-AL091	GTOP-AL091	GTOP-BA132	GTOP-BA132	-0.0049	1
GTOP-AL091	GTOP-AL091	GTOP-BA181	GTOP-BA181	-0.006	0.9923
GTOP-AL091	GTOP-AL091	GTOP-BA191	GTOP-BA191	-0.0028	1
GTOP-AL091	GTOP-AL091	GTOP-BA211	GTOP-BA211	-0.0048	1
GTOP-AL091	GTOP-AL091	GTOP-BA231	GTOP-BA231	-0.0052	1
GTOP-AL091	GTOP-AL091	GTOP-BA232	GTOP-BA232	-0.0705	1
GTOP-AL091	GTOP-AL091	GTOP-BA251	GTOP-BA251	-0.0039	1
GTOP-AL091	GTOP-AL091	GTOP-BB011	GTOP-BB011	-0.0033	0.9786
GTOP-AL091	GTOP-AL091	GTOP-BB201	GTOP-BB201	-0.004	1
GTOP-AL091	GTOP-AL091	GTOP-BB202	GTOP-BB202	-0.0045	1
GTOP-AL121	GTOP-AL121	GTOP-AL271	GTOP-AL271	-0.0694	1
GTOP-AL121	GTOP-AL121	GTOP-BA041	GTOP-BA041	-0.0681	1
GTOP-AL121	GTOP-AL121	GTOP-BA081	GTOP-BA081	-0.0669	1
GTOP-AL121	GTOP-AL121	GTOP-BA082	GTOP-BA082	-0.0646	1
GTOP-AL121	GTOP-AL121	GTOP-BA091	GTOP-BA091	-0.0667	1
GTOP-AL121	GTOP-AL121	GTOP-BA101	GTOP-BA101	-0.0639	1
GTOP-AL121	GTOP-AL121	GTOP-BA102	GTOP-BA102	-0.0664	1
GTOP-AL121	GTOP-AL121	GTOP-BA131	GTOP-BA131	-0.0682	1
GTOP-AL121	GTOP-AL121	GTOP-BA132	GTOP-BA132	-0.0666	1
GTOP-AL121	GTOP-AL121	GTOP-BA181	GTOP-BA181	-0.0667	1
GTOP-AL121	GTOP-AL121	GTOP-BA191	GTOP-BA191	-0.0665	1
GTOP-AL121	GTOP-AL121	GTOP-BA211	GTOP-BA211	-0.0647	1
GTOP-AL121	GTOP-AL121	GTOP-BA231	GTOP-BA231	-0.0644	1
GTOP-AL121	GTOP-AL121	GTOP-BA232	GTOP-BA232	-0.0893	1
GTOP-AL121	GTOP-AL121	GTOP-BA251	GTOP-BA251	-0.0669	1
GTOP-AL121	GTOP-AL121	GTOP-BB011	GTOP-BB011	-0.0643	1
GTOP-AL121	GTOP-AL121	GTOP-BB201	GTOP-BB201	-0.0652	1
GTOP-AL121	GTOP-AL121	GTOP-BB202	GTOP-BB202	-0.0652	1
GTOP-AL271	GTOP-AL271	GTOP-BA041	GTOP-BA041	-0.0025	1
GTOP-AL271	GTOP-AL271	GTOP-BA081	GTOP-BA081	-2e-04	0.9938
GTOP-AL271	GTOP-AL271	GTOP-BA082	GTOP-BA082	-6e-04	0.9937
GTOP-AL271	GTOP-AL271	GTOP-BA091	GTOP-BA091	-0.002	1
GTOP-AL271	GTOP-AL271	GTOP-BA101	GTOP-BA101	-0.0012	1
GTOP-AL271	GTOP-AL271	GTOP-BA102	GTOP-BA102	0	0.9926
GTOP-AL271	GTOP-AL271	GTOP-BA131	GTOP-BA131	-0.0033	1
GTOP-AL271	GTOP-AL271	GTOP-BA132	GTOP-BA132	-9e-04	0.9976
GTOP-AL271	GTOP-AL271	GTOP-BA181	GTOP-BA181	-0.0013	1
GTOP-AL271	GTOP-AL271	GTOP-BA191	GTOP-BA191	-3e-04	0.9886
GTOP-AL271	GTOP-AL271	GTOP-BA211	GTOP-BA211	-0.0018	1
GTOP-AL271	GTOP-AL271	GTOP-BA231	GTOP-BA231	-0.0014	1
GTOP-AL271	GTOP-AL271	GTOP-BA232	GTOP-BA232	-0.0702	1
GTOP-AL271	GTOP-AL271	GTOP-BA251	GTOP-BA251	7e-04	1
GTOP-AL271	GTOP-AL271	GTOP-BB011	GTOP-BB011	0.0019	1
GTOP-AL271	GTOP-AL271	GTOP-BB201	GTOP-BB201	6e-04	0.9942
GTOP-AL271	GTOP-AL271	GTOP-BB202	GTOP-BB202	0.0019	0.9933
GTOP-BA041	GTOP-BA041	GTOP-BA081	GTOP-BA081	-5e-04	1
GTOP-BA041	GTOP-BA041	GTOP-BA082	GTOP-BA082	-0.0011	1
GTOP-BA041	GTOP-BA041	GTOP-BA091	GTOP-BA091	-0.0013	1
GTOP-BA041	GTOP-BA041	GTOP-BA101	GTOP-BA101	0.0012	0.9925
GTOP-BA041	GTOP-BA041	GTOP-BA102	GTOP-BA102	3e-04	1
GTOP-BA041	GTOP-BA041	GTOP-BA131	GTOP-BA131	-0.001	1
GTOP-BA041	GTOP-BA041	GTOP-BA132	GTOP-BA132	0.0029	0.9762
GTOP-BA041	GTOP-BA041	GTOP-BA181	GTOP-BA181	-2e-04	0.9856
GTOP-BA041	GTOP-BA041	GTOP-BA191	GTOP-BA191	0.0012	0.9939
GTOP-BA041	GTOP-BA041	GTOP-BA211	GTOP-BA211	0	1
GTOP-BA041	GTOP-BA041	GTOP-BA231	GTOP-BA231	-7e-04	1
GTOP-BA041	GTOP-BA041	GTOP-BA232	GTOP-BA232	-0.0679	1
GTOP-BA041	GTOP-BA041	GTOP-BA251	GTOP-BA251	0.0014	0.9908
GTOP-BA041	GTOP-BA041	GTOP-BB011	GTOP-BB011	0.0019	0.9781
GTOP-BA041	GTOP-BA041	GTOP-BB201	GTOP-BB201	-1e-04	1
GTOP-BA041	GTOP-BA041	GTOP-BB202	GTOP-BB202	6e-04	1
GTOP-BA081	GTOP-BA081	GTOP-BA082	GTOP-BA082	0.0026	1
GTOP-BA081	GTOP-BA081	GTOP-BA091	GTOP-BA091	-0.001	1
GTOP-BA081	GTOP-BA081	GTOP-BA101	GTOP-BA101	0.0042	0.9649
GTOP-BA081	GTOP-BA081	GTOP-BA102	GTOP-BA102	2e-04	1
GTOP-BA081	GTOP-BA081	GTOP-BA131	GTOP-BA131	-4e-04	1
GTOP-BA081	GTOP-BA081	GTOP-BA132	GTOP-BA132	0.0027	0.9823
GTOP-BA081	GTOP-BA081	GTOP-BA181	GTOP-BA181	0.0046	0.9551
GTOP-BA081	GTOP-BA081	GTOP-BA191	GTOP-BA191	0	0.992
GTOP-BA081	GTOP-BA081	GTOP-BA211	GTOP-BA211	8e-04	1
GTOP-BA081	GTOP-BA081	GTOP-BA231	GTOP-BA231	0.0024	1
GTOP-BA081	GTOP-BA081	GTOP-BA232	GTOP-BA232	-0.0696	1
GTOP-BA081	GTOP-BA081	GTOP-BA251	GTOP-BA251	0.0038	1
GTOP-BA081	GTOP-BA081	GTOP-BB011	GTOP-BB011	0.0071	0.9692
GTOP-BA081	GTOP-BA081	GTOP-BB201	GTOP-BB201	0.0015	1
GTOP-BA081	GTOP-BA081	GTOP-BB202	GTOP-BB202	0.0014	0.9786
GTOP-BA082	GTOP-BA082	GTOP-BA091	GTOP-BA091	-5e-04	1
GTOP-BA082	GTOP-BA082	GTOP-BA101	GTOP-BA101	0.0033	0.9846
GTOP-BA082	GTOP-BA082	GTOP-BA102	GTOP-BA102	0.0018	1
GTOP-BA082	GTOP-BA082	GTOP-BA131	GTOP-BA131	-9e-04	1
GTOP-BA082	GTOP-BA082	GTOP-BA132	GTOP-BA132	0.0014	1
GTOP-BA082	GTOP-BA082	GTOP-BA181	GTOP-BA181	0.0028	0.9549
GTOP-BA082	GTOP-BA082	GTOP-BA191	GTOP-BA191	4e-04	1
GTOP-BA082	GTOP-BA082	GTOP-BA211	GTOP-BA211	0.0047	0.9841
GTOP-BA082	GTOP-BA082	GTOP-BA231	GTOP-BA231	0.0028	1
GTOP-BA082	GTOP-BA082	GTOP-BA232	GTOP-BA232	-0.0693	1
GTOP-BA082	GTOP-BA082	GTOP-BA251	GTOP-BA251	0.0049	0.9755
GTOP-BA082	GTOP-BA082	GTOP-BB011	GTOP-BB011	2e-04	1
GTOP-BA082	GTOP-BA082	GTOP-BB201	GTOP-BB201	0.0031	1
GTOP-BA082	GTOP-BA082	GTOP-BB202	GTOP-BB202	0.0041	0.9885
GTOP-BA091	GTOP-BA091	GTOP-BA101	GTOP-BA101	1e-04	1
GTOP-BA091	GTOP-BA091	GTOP-BA102	GTOP-BA102	-0.0018	1
GTOP-BA091	GTOP-BA091	GTOP-BA131	GTOP-BA131	-1e-04	1
GTOP-BA091	GTOP-BA091	GTOP-BA132	GTOP-BA132	0.001	1
GTOP-BA091	GTOP-BA091	GTOP-BA181	GTOP-BA181	2e-04	0.9882
GTOP-BA091	GTOP-BA091	GTOP-BA191	GTOP-BA191	-2e-04	1
GTOP-BA091	GTOP-BA091	GTOP-BA211	GTOP-BA211	0.0013	1
GTOP-BA091	GTOP-BA091	GTOP-BA231	GTOP-BA231	0.0011	1
GTOP-BA091	GTOP-BA091	GTOP-BA232	GTOP-BA232	-0.0699	1
GTOP-BA091	GTOP-BA091	GTOP-BA251	GTOP-BA251	-8e-04	1
GTOP-BA091	GTOP-BA091	GTOP-BB011	GTOP-BB011	0.0046	0.976
GTOP-BA091	GTOP-BA091	GTOP-BB201	GTOP-BB201	-4e-04	1
GTOP-BA091	GTOP-BA091	GTOP-BB202	GTOP-BB202	0.0021	0.9862
GTOP-BA101	GTOP-BA101	GTOP-BA102	GTOP-BA102	9e-04	0.9889
GTOP-BA101	GTOP-BA101	GTOP-BA131	GTOP-BA131	-0.0011	1
GTOP-BA101	GTOP-BA101	GTOP-BA132	GTOP-BA132	-2e-04	1
GTOP-BA101	GTOP-BA101	GTOP-BA181	GTOP-BA181	0	0.9832
GTOP-BA101	GTOP-BA101	GTOP-BA191	GTOP-BA191	0.0015	1
GTOP-BA101	GTOP-BA101	GTOP-BA211	GTOP-BA211	0	1
GTOP-BA101	GTOP-BA101	GTOP-BA231	GTOP-BA231	-4e-04	1
GTOP-BA101	GTOP-BA101	GTOP-BA232	GTOP-BA232	-0.0674	1
GTOP-BA101	GTOP-BA101	GTOP-BA251	GTOP-BA251	0.0022	0.9807
GTOP-BA101	GTOP-BA101	GTOP-BB011	GTOP-BB011	0.0021	0.9912
GTOP-BA101	GTOP-BA101	GTOP-BB201	GTOP-BB201	0	1
GTOP-BA101	GTOP-BA101	GTOP-BB202	GTOP-BB202	9e-04	1
GTOP-BA102	GTOP-BA102	GTOP-BA131	GTOP-BA131	0.0011	0.9874
GTOP-BA102	GTOP-BA102	GTOP-BA132	GTOP-BA132	0.007	0.9775
GTOP-BA102	GTOP-BA102	GTOP-BA181	GTOP-BA181	0.0027	0.9603
GTOP-BA102	GTOP-BA102	GTOP-BA191	GTOP-BA191	0.0014	0.9897
GTOP-BA102	GTOP-BA102	GTOP-BA211	GTOP-BA211	0.0012	1
GTOP-BA102	GTOP-BA102	GTOP-BA231	GTOP-BA231	0.001	1
GTOP-BA102	GTOP-BA102	GTOP-BA232	GTOP-BA232	-0.0688	1
GTOP-BA102	GTOP-BA102	GTOP-BA251	GTOP-BA251	0.0011	1
GTOP-BA102	GTOP-BA102	GTOP-BB011	GTOP-BB011	0.0029	0.9954
GTOP-BA102	GTOP-BA102	GTOP-BB201	GTOP-BB201	5e-04	1
GTOP-BA102	GTOP-BA102	GTOP-BB202	GTOP-BB202	0.005	0.9781
GTOP-BA131	GTOP-BA131	GTOP-BA132	GTOP-BA132	0.0024	0.9939
GTOP-BA131	GTOP-BA131	GTOP-BA181	GTOP-BA181	-0.0014	0.9842
GTOP-BA131	GTOP-BA131	GTOP-BA191	GTOP-BA191	0.0021	0.9801
GTOP-BA131	GTOP-BA131	GTOP-BA211	GTOP-BA211	-3e-04	1
GTOP-BA131	GTOP-BA131	GTOP-BA231	GTOP-BA231	0.0016	1
GTOP-BA131	GTOP-BA131	GTOP-BA232	GTOP-BA232	-0.0676	1
GTOP-BA131	GTOP-BA131	GTOP-BA251	GTOP-BA251	0.0013	0.9852
GTOP-BA131	GTOP-BA131	GTOP-BB011	GTOP-BB011	0.0023	0.9696
GTOP-BA131	GTOP-BA131	GTOP-BB201	GTOP-BB201	0.0011	0.9931
GTOP-BA131	GTOP-BA131	GTOP-BB202	GTOP-BB202	0.0018	1
GTOP-BA132	GTOP-BA132	GTOP-BA181	GTOP-BA181	0.0011	1
GTOP-BA132	GTOP-BA132	GTOP-BA191	GTOP-BA191	0.0019	0.9921
GTOP-BA132	GTOP-BA132	GTOP-BA211	GTOP-BA211	0.002	1
GTOP-BA132	GTOP-BA132	GTOP-BA231	GTOP-BA231	0.0027	1
GTOP-BA132	GTOP-BA132	GTOP-BA232	GTOP-BA232	-0.0667	1
GTOP-BA132	GTOP-BA132	GTOP-BA251	GTOP-BA251	0.0032	0.9842
GTOP-BA132	GTOP-BA132	GTOP-BB011	GTOP-BB011	0.0034	0.9888
GTOP-BA132	GTOP-BA132	GTOP-BB201	GTOP-BB201	0.0025	1
GTOP-BA132	GTOP-BA132	GTOP-BB202	GTOP-BB202	0.0064	0.9756
GTOP-BA181	GTOP-BA181	GTOP-BA191	GTOP-BA191	8e-04	0.9702
GTOP-BA181	GTOP-BA181	GTOP-BA211	GTOP-BA211	0.001	0.9845
GTOP-BA181	GTOP-BA181	GTOP-BA231	GTOP-BA231	0.0022	0.9917
GTOP-BA181	GTOP-BA181	GTOP-BA232	GTOP-BA232	-0.0684	1
GTOP-BA181	GTOP-BA181	GTOP-BA251	GTOP-BA251	0.0016	0.9546
GTOP-BA181	GTOP-BA181	GTOP-BB011	GTOP-BB011	0.0048	0.9546
GTOP-BA181	GTOP-BA181	GTOP-BB201	GTOP-BB201	2e-04	0.9901
GTOP-BA181	GTOP-BA181	GTOP-BB202	GTOP-BB202	3e-04	0.9963
GTOP-BA191	GTOP-BA191	GTOP-BA211	GTOP-BA211	0.0013	1
GTOP-BA191	GTOP-BA191	GTOP-BA231	GTOP-BA231	0.0018	1
GTOP-BA191	GTOP-BA191	GTOP-BA232	GTOP-BA232	-0.0696	1
GTOP-BA191	GTOP-BA191	GTOP-BA251	GTOP-BA251	-0.0024	1
GTOP-BA191	GTOP-BA191	GTOP-BB011	GTOP-BB011	0.0036	0.9577
GTOP-BA191	GTOP-BA191	GTOP-BB201	GTOP-BB201	0.0025	0.9743
GTOP-BA191	GTOP-BA191	GTOP-BB202	GTOP-BB202	0.0049	0.9813
GTOP-BA211	GTOP-BA211	GTOP-BA231	GTOP-BA231	4e-04	1
GTOP-BA211	GTOP-BA211	GTOP-BA232	GTOP-BA232	-0.0655	1
GTOP-BA211	GTOP-BA211	GTOP-BA251	GTOP-BA251	0.0031	0.9815
GTOP-BA211	GTOP-BA211	GTOP-BB011	GTOP-BB011	0.003	0.984
GTOP-BA211	GTOP-BA211	GTOP-BB201	GTOP-BB201	0.0017	0.9821
GTOP-BA211	GTOP-BA211	GTOP-BB202	GTOP-BB202	0.0044	0.9803
GTOP-BA231	GTOP-BA231	GTOP-BA232	GTOP-BA232	-0.0704	1
GTOP-BA231	GTOP-BA231	GTOP-BA251	GTOP-BA251	-6e-04	1
GTOP-BA231	GTOP-BA231	GTOP-BB011	GTOP-BB011	0.0013	1
GTOP-BA231	GTOP-BA231	GTOP-BB201	GTOP-BB201	0.0026	1
GTOP-BA231	GTOP-BA231	GTOP-BB202	GTOP-BB202	0.0039	1
GTOP-BA232	GTOP-BA232	GTOP-BA251	GTOP-BA251	-0.0679	1
GTOP-BA232	GTOP-BA232	GTOP-BB011	GTOP-BB011	-0.0669	1
GTOP-BA232	GTOP-BA232	GTOP-BB201	GTOP-BB201	-0.0694	1
GTOP-BA232	GTOP-BA232	GTOP-BB202	GTOP-BB202	-0.0638	1
GTOP-BA251	GTOP-BA251	GTOP-BB011	GTOP-BB011	0.0039	0.9842
GTOP-BA251	GTOP-BA251	GTOP-BB201	GTOP-BB201	0.0045	0.9771
GTOP-BA251	GTOP-BA251	GTOP-BB202	GTOP-BB202	0.0023	0.9933
GTOP-BB011	GTOP-BB011	GTOP-BB201	GTOP-BB201	0.005	0.9749
GTOP-BB011	GTOP-BB011	GTOP-BB202	GTOP-BB202	0.0037	1
GTOP-BB201	GTOP-BB201	GTOP-BB202	GTOP-BB202	0.0023	1
GTOP-AJ141	GTOP-AJ141	GTOP-BB211	GTOP-BB211	8e-04	0.989
GTOP-AJ141	GTOP-AJ141	GTOP-BB251	GTOP-BB251	-4e-04	0.9779
GTOP-AJ141	GTOP-AJ141	GTOP-BB261	GTOP-BB261	-0.0043	1
GTOP-AJ141	GTOP-AJ141	GTOP-BC041	GTOP-BC041	-0.0037	0.9925
GTOP-AJ141	GTOP-AJ141	GTOP-BC061	GTOP-BC061	-0.0437	1
GTOP-AJ141	GTOP-AJ141	GTOP-BC161	GTOP-BC161	0.002	0.9648
GTOP-AJ141	GTOP-AJ141	GTOP-BC171	GTOP-BC171	0.0023	0.9693
GTOP-AJ141	GTOP-AJ141	GTOP-BC181	GTOP-BC181	0	1
GTOP-AJ141	GTOP-AJ141	GTOP-BC191	GTOP-BC191	-0.0036	0.9901
GTOP-AJ141	GTOP-AJ141	GTOP-BD011	GTOP-BD011	-0.0083	1
GTOP-AJ141	GTOP-AJ141	GTOP-BD201	GTOP-BD201	0.0016	1
GTOP-AJ141	GTOP-AJ141	GTOP-BE141	GTOP-BE141	9e-04	0.9743
GTOP-AJ141	GTOP-AJ141	GTOP-BE161	GTOP-BE161	-0.0053	1
GTOP-AJ141	GTOP-AJ141	GTOP-BE181	GTOP-BE181	-6e-04	1
GTOP-AJ141	GTOP-AJ141	GTOP-BE221	GTOP-BE221	-0.001	0.9858
GTOP-AJ141	GTOP-AJ141	GTOP-BF221	GTOP-BF221	-0.0016	1
GTOP-AJ141	GTOP-AJ141	GTOP-BF251	GTOP-BF251	-0.019	1
GTOP-AJ141	GTOP-AJ141	GTOP-BF271	GTOP-BF271	9e-04	0.991
GTOP-AJ141	GTOP-AJ141	GTOP-BG091	GTOP-BG091	-0.0028	1
GTOP-AJ141	GTOP-AJ141	GTOP-BG171	GTOP-BG171	0.0011	0.9764
GTOP-AJ141	GTOP-AJ141	GTOP-BG291	GTOP-BG291	-0.0014	1
GTOP-AJ141	GTOP-AJ141	GTOP-BG311	GTOP-BG311	-0.0013	0.9944
GTOP-AJ141	GTOP-AJ141	GTOP-BH071	GTOP-BH071	2e-04	0.9858
GTOP-AJ141	GTOP-AJ141	GTOP-BH101	GTOP-BH101	-0.0026	0.9874
GTOP-AJ141	GTOP-AJ141	GTOP-BH131	GTOP-BH131	-0.0021	1
GTOP-AJ141	GTOP-AJ141	GTOP-BH171	GTOP-BH171	0.0021	0.9626
GTOP-AJ141	GTOP-AJ141	GTOP-BH271	GTOP-BH271	-0.0013	1
GTOP-AJ141	GTOP-AJ141	GTOP-BI071	GTOP-BI071	-0.0016	0.9812
GTOP-AJ141	GTOP-AJ141	GTOP-BI281	GTOP-BI281	0.0013	1
GTOP-AJ141	GTOP-AJ141	GTOP-BJ111	GTOP-BJ111	-0.0029	1
GTOP-AJ141	GTOP-AJ141	GTOP-BJ131	GTOP-BJ131	8e-04	0.9702
GTOP-AJ141	GTOP-AJ141	GTOP-BJ141	GTOP-BJ141	-0.0051	1
GTOP-AJ142	GTOP-AJ142	GTOP-BB211	GTOP-BB211	-6e-04	1
GTOP-AJ142	GTOP-AJ142	GTOP-BB251	GTOP-BB251	-0.0075	1
GTOP-AJ142	GTOP-AJ142	GTOP-BB261	GTOP-BB261	-0.0048	1
GTOP-AJ142	GTOP-AJ142	GTOP-BC041	GTOP-BC041	-0.0028	0.9981
GTOP-AJ142	GTOP-AJ142	GTOP-BC061	GTOP-BC061	-0.0443	1
GTOP-AJ142	GTOP-AJ142	GTOP-BC161	GTOP-BC161	6e-04	0.9771
GTOP-AJ142	GTOP-AJ142	GTOP-BC171	GTOP-BC171	9e-04	1
GTOP-AJ142	GTOP-AJ142	GTOP-BC181	GTOP-BC181	-0.002	1
GTOP-AJ142	GTOP-AJ142	GTOP-BC191	GTOP-BC191	-0.0036	1
GTOP-AJ142	GTOP-AJ142	GTOP-BD011	GTOP-BD011	-0.0065	1
GTOP-AJ142	GTOP-AJ142	GTOP-BD201	GTOP-BD201	1e-04	1
GTOP-AJ142	GTOP-AJ142	GTOP-BE141	GTOP-BE141	-1e-04	0.9875
GTOP-AJ142	GTOP-AJ142	GTOP-BE161	GTOP-BE161	-0.006	1
GTOP-AJ142	GTOP-AJ142	GTOP-BE181	GTOP-BE181	-0.0041	1
GTOP-AJ142	GTOP-AJ142	GTOP-BE221	GTOP-BE221	-0.0027	1
GTOP-AJ142	GTOP-AJ142	GTOP-BF221	GTOP-BF221	-0.003	1
GTOP-AJ142	GTOP-AJ142	GTOP-BF251	GTOP-BF251	-0.0227	1
GTOP-AJ142	GTOP-AJ142	GTOP-BF271	GTOP-BF271	-0.0015	1
GTOP-AJ142	GTOP-AJ142	GTOP-BG091	GTOP-BG091	-0.0029	1
GTOP-AJ142	GTOP-AJ142	GTOP-BG171	GTOP-BG171	-9e-04	0.9931
GTOP-AJ142	GTOP-AJ142	GTOP-BG291	GTOP-BG291	-0.0031	1
GTOP-AJ142	GTOP-AJ142	GTOP-BG311	GTOP-BG311	-0.0031	0.9972
GTOP-AJ142	GTOP-AJ142	GTOP-BH071	GTOP-BH071	1e-04	1
GTOP-AJ142	GTOP-AJ142	GTOP-BH101	GTOP-BH101	-0.0046	1
GTOP-AJ142	GTOP-AJ142	GTOP-BH131	GTOP-BH131	-0.0036	1
GTOP-AJ142	GTOP-AJ142	GTOP-BH171	GTOP-BH171	-0.0012	1
GTOP-AJ142	GTOP-AJ142	GTOP-BH271	GTOP-BH271	-0.0024	1
GTOP-AJ142	GTOP-AJ142	GTOP-BI071	GTOP-BI071	-0.0029	0.9879
GTOP-AJ142	GTOP-AJ142	GTOP-BI281	GTOP-BI281	0.0017	1
GTOP-AJ142	GTOP-AJ142	GTOP-BJ111	GTOP-BJ111	-0.0029	1
GTOP-AJ142	GTOP-AJ142	GTOP-BJ131	GTOP-BJ131	-5e-04	0.9848
GTOP-AJ142	GTOP-AJ142	GTOP-BJ141	GTOP-BJ141	-0.003	0.9949
GTOP-AJ211	GTOP-AJ211	GTOP-BB211	GTOP-BB211	-0.0047	1
GTOP-AJ211	GTOP-AJ211	GTOP-BB251	GTOP-BB251	-0.0095	1
GTOP-AJ211	GTOP-AJ211	GTOP-BB261	GTOP-BB261	-0.0089	1
GTOP-AJ211	GTOP-AJ211	GTOP-BC041	GTOP-BC041	-0.0052	1
GTOP-AJ211	GTOP-AJ211	GTOP-BC061	GTOP-BC061	-0.0478	1
GTOP-AJ211	GTOP-AJ211	GTOP-BC161	GTOP-BC161	0	1
GTOP-AJ211	GTOP-AJ211	GTOP-BC171	GTOP-BC171	-0.0031	1
GTOP-AJ211	GTOP-AJ211	GTOP-BC181	GTOP-BC181	-0.0053	1
GTOP-AJ211	GTOP-AJ211	GTOP-BC191	GTOP-BC191	-0.0089	1
GTOP-AJ211	GTOP-AJ211	GTOP-BD011	GTOP-BD011	-0.0088	1
GTOP-AJ211	GTOP-AJ211	GTOP-BD201	GTOP-BD201	-0.0048	1
GTOP-AJ211	GTOP-AJ211	GTOP-BE141	GTOP-BE141	-0.0026	0.9886
GTOP-AJ211	GTOP-AJ211	GTOP-BE161	GTOP-BE161	-0.0068	1
GTOP-AJ211	GTOP-AJ211	GTOP-BE181	GTOP-BE181	-0.0021	1
GTOP-AJ211	GTOP-AJ211	GTOP-BE221	GTOP-BE221	-0.0056	1
GTOP-AJ211	GTOP-AJ211	GTOP-BF221	GTOP-BF221	-0.009	1
GTOP-AJ211	GTOP-AJ211	GTOP-BF251	GTOP-BF251	-0.024	1
GTOP-AJ211	GTOP-AJ211	GTOP-BF271	GTOP-BF271	-0.003	1
GTOP-AJ211	GTOP-AJ211	GTOP-BG091	GTOP-BG091	-0.0052	1
GTOP-AJ211	GTOP-AJ211	GTOP-BG171	GTOP-BG171	-0.0043	1
GTOP-AJ211	GTOP-AJ211	GTOP-BG291	GTOP-BG291	-0.0086	1
GTOP-AJ211	GTOP-AJ211	GTOP-BG311	GTOP-BG311	-0.0069	1
GTOP-AJ211	GTOP-AJ211	GTOP-BH071	GTOP-BH071	-0.0065	1
GTOP-AJ211	GTOP-AJ211	GTOP-BH101	GTOP-BH101	-0.0066	0.989
GTOP-AJ211	GTOP-AJ211	GTOP-BH131	GTOP-BH131	-0.0054	1
GTOP-AJ211	GTOP-AJ211	GTOP-BH171	GTOP-BH171	-0.0041	1
GTOP-AJ211	GTOP-AJ211	GTOP-BH271	GTOP-BH271	-0.0053	1
GTOP-AJ211	GTOP-AJ211	GTOP-BI071	GTOP-BI071	-0.0055	1
GTOP-AJ211	GTOP-AJ211	GTOP-BI281	GTOP-BI281	-0.0019	1
GTOP-AJ211	GTOP-AJ211	GTOP-BJ111	GTOP-BJ111	-0.0065	1
GTOP-AJ211	GTOP-AJ211	GTOP-BJ131	GTOP-BJ131	-0.0053	1
GTOP-AJ211	GTOP-AJ211	GTOP-BJ141	GTOP-BJ141	-0.0069	1
GTOP-AJ221	GTOP-AJ221	GTOP-BB211	GTOP-BB211	9e-04	0.9919
GTOP-AJ221	GTOP-AJ221	GTOP-BB251	GTOP-BB251	-0.0043	1
GTOP-AJ221	GTOP-AJ221	GTOP-BB261	GTOP-BB261	-0.004	1
GTOP-AJ221	GTOP-AJ221	GTOP-BC041	GTOP-BC041	-0.0036	1
GTOP-AJ221	GTOP-AJ221	GTOP-BC061	GTOP-BC061	-0.0423	1
GTOP-AJ221	GTOP-AJ221	GTOP-BC161	GTOP-BC161	0.0011	0.9968
GTOP-AJ221	GTOP-AJ221	GTOP-BC171	GTOP-BC171	0.0017	1
GTOP-AJ221	GTOP-AJ221	GTOP-BC181	GTOP-BC181	0.0015	0.9815
GTOP-AJ221	GTOP-AJ221	GTOP-BC191	GTOP-BC191	-0.0012	0.9927
GTOP-AJ221	GTOP-AJ221	GTOP-BD011	GTOP-BD011	-0.0052	1
GTOP-AJ221	GTOP-AJ221	GTOP-BD201	GTOP-BD201	8e-04	0.9876
GTOP-AJ221	GTOP-AJ221	GTOP-BE141	GTOP-BE141	1e-04	0.996
GTOP-AJ221	GTOP-AJ221	GTOP-BE161	GTOP-BE161	-0.0046	1
GTOP-AJ221	GTOP-AJ221	GTOP-BE181	GTOP-BE181	6e-04	0.9922
GTOP-AJ221	GTOP-AJ221	GTOP-BE221	GTOP-BE221	0.001	0.9814
GTOP-AJ221	GTOP-AJ221	GTOP-BF221	GTOP-BF221	1e-04	0.9883
GTOP-AJ221	GTOP-AJ221	GTOP-BF251	GTOP-BF251	-0.0197	1
GTOP-AJ221	GTOP-AJ221	GTOP-BF271	GTOP-BF271	0.0013	0.9961
GTOP-AJ221	GTOP-AJ221	GTOP-BG091	GTOP-BG091	-0.0016	1
GTOP-AJ221	GTOP-AJ221	GTOP-BG171	GTOP-BG171	6e-04	0.9928
