gene	gene_id	module_MEnumber	module_Color
81438	ENST00000639372.1	ME1	turquoise
81439	ENST00000639375.1	ME1	turquoise
81440	ENST00000639378.1	ME1	turquoise
81441	ENST00000639401.1	ME1	turquoise
81443	ENST00000639422.1	ME3	brown
81445	ENST00000639432.1	ME2	blue
81446	ENST00000639456.2	ME2	blue
81447	ENST00000639457.1	ME1	turquoise
81449	ENST00000639472.1	ME1	turquoise
81451	ENST00000639481.1	ME2	blue
81452	ENST00000639482.1	ME1	turquoise
81454	ENST00000639491.1	ME1	turquoise
81456	ENST00000639520.1	ME3	brown
81461	ENST00000639543.1	ME1	turquoise
81462	ENST00000639560.1	ME3	brown
81465	ENST00000639570.1	ME1	turquoise
81466	ENST00000639578.3	ME4	yellow
81467	ENST00000639582.1	ME3	brown
81469	ENST00000639589.1	ME1	turquoise
81470	ENST00000639594.1	ME1	turquoise
81471	ENST00000639601.1	ME2	blue
81472	ENST00000639617.1	ME1	turquoise
81473	ENST00000639623.1	ME1	turquoise
81474	ENST00000639629.2	ME11	greenyellow
81476	ENST00000639649.1	ME1	turquoise
81477	ENST00000639657.1	ME2	blue
81478	ENST00000639662.2	ME1	turquoise
81479	ENST00000639663.1	ME3	brown
81480	ENST00000639664.1	ME1	turquoise
81481	ENST00000639667.1	ME2	blue
81484	ENST00000639702.1	ME1	turquoise
81486	ENST00000639722.1	ME1	turquoise
81489	ENST00000639739.2	ME2	blue
81490	ENST00000639743.1	ME1	turquoise
81493	ENST00000639760.2	ME1	turquoise
81495	ENST00000639785.2	ME1	turquoise
81497	ENST00000639791.1	ME1	turquoise
81498	ENST00000639799.1	ME1	turquoise
81500	ENST00000639812.1	ME1	turquoise
81502	ENST00000639828.2	ME5	green
81505	ENST00000639847.1	ME1	turquoise
81508	ENST00000639852.1	ME1	turquoise
81509	ENST00000639853.1	ME2	blue
81511	ENST00000639859.1	ME3	brown
81515	ENST00000639877.1	ME5	green
81517	ENST00000639879.1	ME1	turquoise
81520	ENST00000639899.1	ME21	darkred
81525	ENST00000639930.1	ME2	blue
81527	ENST00000639958.1	ME2	blue
81528	ENST00000639963.1	ME1	turquoise
81529	ENST00000639966.1	ME20	royalblue
81531	ENST00000639992.1	ME25	orange
81532	ENST00000639994.1	ME2	blue
81533	ENST00000639997.1	ME2	blue
81534	ENST00000639998.1	ME7	black
81535	ENST00000640001.1	ME3	brown
81536	ENST00000640006.2	ME9	magenta
81537	ENST00000640010.1	ME1	turquoise
81538	ENST00000640019.3	ME5	green
81539	ENST00000640020.1	ME2	blue
81540	ENST00000640021.1	ME2	blue
81541	ENST00000640027.1	ME1	turquoise
81542	ENST00000640028.1	ME3	brown
81543	ENST00000640034.2	ME1	turquoise
81544	ENST00000640049.1	ME1	turquoise
81545	ENST00000640051.2	ME2	blue
81549	ENST00000640068.1	ME1	turquoise
81550	ENST00000640069.1	ME2	blue
81552	ENST00000640077.1	ME1	turquoise
81555	ENST00000640091.1	ME1	turquoise
81556	ENST00000640095.1	ME1	turquoise
81557	ENST00000640121.1	ME1	turquoise
81561	ENST00000640173.1	ME1	turquoise
81568	ENST00000640233.1	ME2	blue
81569	ENST00000640234.1	ME2	blue
81570	ENST00000640235.1	ME1	turquoise
81571	ENST00000640237.2	ME1	turquoise
81572	ENST00000640238.1	ME1	turquoise
81575	ENST00000640254.2	ME2	blue
81578	ENST00000640274.1	ME1	turquoise
81579	ENST00000640279.1	ME1	turquoise
81580	ENST00000640283.2	ME3	brown
81582	ENST00000640298.3	ME9	magenta
81583	ENST00000640303.1	ME1	turquoise
81586	ENST00000640310.2	ME1	turquoise
81587	ENST00000640327.1	ME20	royalblue
81588	ENST00000640336.1	ME1	turquoise
81591	ENST00000640345.1	ME1	turquoise
81592	ENST00000640346.2	ME1	turquoise
81594	ENST00000640355.1	ME1	turquoise
81597	ENST00000640364.1	ME3	brown
81598	ENST00000640370.1	ME3	brown
81600	ENST00000640381.1	ME3	brown
81604	ENST00000640393.1	ME1	turquoise
81605	ENST00000640406.1	ME2	blue
81606	ENST00000640408.1	ME1	turquoise
81607	ENST00000640410.1	ME1	turquoise
81608	ENST00000640411.1	ME1	turquoise
81610	ENST00000640429.1	ME1	turquoise
81611	ENST00000640437.1	ME2	blue
81612	ENST00000640442.1	ME1	turquoise
81616	ENST00000640484.1	ME1	turquoise
81617	ENST00000640495.1	ME1	turquoise
81619	ENST00000640519.1	ME1	turquoise
81623	ENST00000640557.1	ME2	blue
81624	ENST00000640560.1	ME1	turquoise
81626	ENST00000640568.1	ME4	yellow
81627	ENST00000640569.1	ME2	blue
81635	ENST00000640621.1	ME5	green
81636	ENST00000640631.2	ME3	brown
81637	ENST00000640632.1	ME2	blue
81638	ENST00000640638.1	ME3	brown
81639	ENST00000640640.1	ME1	turquoise
81641	ENST00000640654.1	ME1	turquoise
81642	ENST00000640657.1	ME3	brown
81645	ENST00000640678.1	ME1	turquoise
81647	ENST00000640682.1	ME3	brown
81649	ENST00000640685.2	ME1	turquoise
81650	ENST00000640691.1	ME1	turquoise
81652	ENST00000640704.1	ME1	turquoise
81653	ENST00000640707.1	ME1	turquoise
81654	ENST00000640709.1	ME1	turquoise
81657	ENST00000640721.1	ME6	red
81659	ENST00000640728.1	ME1	turquoise
81661	ENST00000640736.1	ME1	turquoise
81662	ENST00000640752.2	ME3	brown
81666	ENST00000640769.2	ME3	brown
81667	ENST00000640777.1	ME1	turquoise
81670	ENST00000640816.1	ME3	brown
81671	ENST00000640838.1	ME2	blue
81672	ENST00000640840.1	ME1	turquoise
81674	ENST00000640866.1	ME2	blue
81675	ENST00000640868.1	ME2	blue
81676	ENST00000640871.1	ME1	turquoise
81677	ENST00000640888.2	ME1	turquoise
81678	ENST00000640905.1	ME7	black
81679	ENST00000640911.1	ME1	turquoise
81680	ENST00000640920.1	ME1	turquoise
81681	ENST00000640921.1	ME1	turquoise
81682	ENST00000640924.1	ME1	turquoise
81685	ENST00000640955.1	ME2	blue
81686	ENST00000640957.1	ME1	turquoise
81687	ENST00000640961.2	ME2	blue
81688	ENST00000640964.1	ME1	turquoise
81697	ENST00000641006.1	ME2	blue
81698	ENST00000641009.1	ME3	brown
81699	ENST00000641018.1	ME3	brown
81700	ENST00000641022.1	ME2	blue
81701	ENST00000641023.2	ME2	blue
81703	ENST00000641030.1	ME1	turquoise
81704	ENST00000641035.1	ME1	turquoise
81706	ENST00000641037.1	ME2	blue
81707	ENST00000641044.2	ME2	blue
81708	ENST00000641045.1	ME1	turquoise
81709	ENST00000641049.1	ME1	turquoise
81710	ENST00000641050.1	ME2	blue
81712	ENST00000641058.1	ME2	blue
81714	ENST00000641064.1	ME1	turquoise
81715	ENST00000641077.1	ME1	turquoise
81716	ENST00000641080.1	ME2	blue
81717	ENST00000641081.1	ME1	turquoise
81718	ENST00000641083.1	ME1	turquoise
81719	ENST00000641088.1	ME1	turquoise
81720	ENST00000641098.1	ME5	green
81722	ENST00000641101.1	ME2	blue
81723	ENST00000641102.1	ME1	turquoise
81724	ENST00000641105.1	ME2	blue
81726	ENST00000641111.1	ME1	turquoise
81728	ENST00000641117.1	ME1	turquoise
81729	ENST00000641126.1	ME2	blue
81730	ENST00000641127.2	ME1	turquoise
81731	ENST00000641130.1	ME2	blue
81732	ENST00000641140.1	ME1	turquoise
81733	ENST00000641144.1	ME1	turquoise
81734	ENST00000641146.1	ME1	turquoise
81736	ENST00000641155.1	ME1	turquoise
81737	ENST00000641170.1	ME2	blue
81738	ENST00000641183.1	ME7	black
81739	ENST00000641206.2	ME2	blue
81740	ENST00000641208.1	ME25	orange
81741	ENST00000641209.1	ME1	turquoise
81742	ENST00000641215.1	ME1	turquoise
81743	ENST00000641216.1	ME1	turquoise
81744	ENST00000641220.1	ME1	turquoise
81745	ENST00000641227.1	ME1	turquoise
81746	ENST00000641236.1	ME1	turquoise
81747	ENST00000641237.1	ME1	turquoise
81749	ENST00000641267.2	ME1	turquoise
81750	ENST00000641271.1	ME1	turquoise
81751	ENST00000641276.1	ME1	turquoise
81752	ENST00000641278.1	ME1	turquoise
81753	ENST00000641282.1	ME1	turquoise
81754	ENST00000641303.1	ME2	blue
81755	ENST00000641305.1	ME1	turquoise
81756	ENST00000641308.1	ME2	blue
81757	ENST00000641316.2	ME1	turquoise
81758	ENST00000641320.1	ME1	turquoise
81759	ENST00000641322.1	ME1	turquoise
81761	ENST00000641325.1	ME2	blue
81762	ENST00000641328.2	ME1	turquoise
81764	ENST00000641335.1	ME1	turquoise
81765	ENST00000641345.1	ME2	blue
81766	ENST00000641347.1	ME2	blue
81767	ENST00000641350.2	ME2	blue
81768	ENST00000641352.1	ME1	turquoise
81769	ENST00000641354.1	ME1	turquoise
81770	ENST00000641356.1	ME23	darkturquoise
81771	ENST00000641360.1	ME1	turquoise
81772	ENST00000641380.1	ME1	turquoise
81773	ENST00000641383.1	ME3	brown
81774	ENST00000641386.2	ME1	turquoise
81775	ENST00000641398.1	ME1	turquoise
81776	ENST00000641409.1	ME4	yellow
81777	ENST00000641419.1	ME1	turquoise
81779	ENST00000641432.1	ME1	turquoise
81780	ENST00000641433.1	ME1	turquoise
81783	ENST00000641442.1	ME1	turquoise
81786	ENST00000641461.1	ME1	turquoise
81788	ENST00000641476.1	ME1	turquoise
81790	ENST00000641485.1	ME2	blue
81791	ENST00000641488.2	ME1	turquoise
81794	ENST00000641501.1	ME1	turquoise
81795	ENST00000641506.1	ME1	turquoise
81798	ENST00000641563.1	ME2	blue
81801	ENST00000641573.1	ME2	blue
81803	ENST00000641586.2	ME2	blue
81805	ENST00000641591.1	ME1	turquoise
81807	ENST00000641596.2	ME2	blue
81809	ENST00000641613.1	ME1	turquoise
81810	ENST00000641614.1	ME4	yellow
81811	ENST00000641618.1	ME1	turquoise
81812	ENST00000641626.1	ME1	turquoise
81816	ENST00000641650.1	ME1	turquoise
81817	ENST00000641654.1	ME1	turquoise
81818	ENST00000641655.1	ME1	turquoise
81819	ENST00000641670.1	ME1	turquoise
81820	ENST00000641673.1	ME1	turquoise
81821	ENST00000641682.1	ME1	turquoise
81823	ENST00000641697.1	ME1	turquoise
81824	ENST00000641701.1	ME1	turquoise
81827	ENST00000641722.1	ME1	turquoise
81828	ENST00000641729.1	ME1	turquoise
81830	ENST00000641744.1	ME1	turquoise
81831	ENST00000641757.1	ME1	turquoise
81832	ENST00000641759.1	ME3	brown
81834	ENST00000641765.1	ME1	turquoise
81835	ENST00000641772.1	ME1	turquoise
81836	ENST00000641782.1	ME2	blue
81837	ENST00000641788.1	ME1	turquoise
81838	ENST00000641789.2	ME1	turquoise
81839	ENST00000641796.2	ME2	blue
81843	ENST00000641810.1	ME1	turquoise
81844	ENST00000641820.1	ME4	yellow
81845	ENST00000641824.1	ME2	blue
81846	ENST00000641831.1	ME2	blue
81848	ENST00000641835.1	ME1	turquoise
81849	ENST00000641839.1	ME1	turquoise
81850	ENST00000641841.1	ME2	blue
81854	ENST00000641858.1	ME2	blue
81855	ENST00000641863.3	ME2	blue
81856	ENST00000641895.1	ME1	turquoise
81858	ENST00000641909.1	ME1	turquoise
81859	ENST00000641916.1	ME1	turquoise
81860	ENST00000641931.1	ME1	turquoise
81862	ENST00000641940.1	ME18	lightgreen
81866	ENST00000641954.1	ME2	blue
81868	ENST00000641956.1	ME2	blue
81870	ENST00000641966.2	ME2	blue
81872	ENST00000642011.1	ME1	turquoise
81873	ENST00000642012.1	ME1	turquoise
81874	ENST00000642013.1	ME1	turquoise
81875	ENST00000642014.1	ME1	turquoise
81876	ENST00000642017.2	ME5	green
81877	ENST00000642020.1	ME2	blue
81878	ENST00000642021.1	ME1	turquoise
81879	ENST00000642022.1	ME9	magenta
81880	ENST00000642025.1	ME2	blue
81881	ENST00000642028.1	ME1	turquoise
81884	ENST00000642035.1	ME2	blue
81885	ENST00000642040.1	ME3	brown
81889	ENST00000642047.1	ME1	turquoise
81890	ENST00000642050.2	ME2	blue
81892	ENST00000642069.2	ME2	blue
81895	ENST00000642080.1	ME1	turquoise
81896	ENST00000642083.1	ME2	blue
81899	ENST00000642092.2	ME1	turquoise
81900	ENST00000642095.3	ME4	yellow
81902	ENST00000642123.1	ME1	turquoise
81903	ENST00000642124.1	ME1	turquoise
81905	ENST00000642131.1	ME1	turquoise
81906	ENST00000642135.1	ME1	turquoise
81907	ENST00000642136.1	ME3	brown
81908	ENST00000642139.2	ME1	turquoise
81910	ENST00000642143.1	ME1	turquoise
81911	ENST00000642150.1	ME1	turquoise
81913	ENST00000642157.1	ME1	turquoise
81914	ENST00000642160.1	ME1	turquoise
81915	ENST00000642162.1	ME1	turquoise
81916	ENST00000642170.1	ME2	blue
81918	ENST00000642180.1	ME7	black
81919	ENST00000642185.1	ME3	brown
81920	ENST00000642191.1	ME1	turquoise
81921	ENST00000642195.1	ME15	midnightblue
81922	ENST00000642196.1	ME1	turquoise
81925	ENST00000642209.1	ME1	turquoise
81926	ENST00000642212.1	ME1	turquoise
81927	ENST00000642213.1	ME1	turquoise
81928	ENST00000642216.1	ME1	turquoise
81929	ENST00000642217.1	ME1	turquoise
81930	ENST00000642221.1	ME2	blue
81931	ENST00000642222.1	ME2	blue
81934	ENST00000642236.1	ME2	blue
81935	ENST00000642238.2	ME2	blue
81937	ENST00000642246.1	ME2	blue
81938	ENST00000642252.1	ME2	blue
81939	ENST00000642261.2	ME1	turquoise
81940	ENST00000642266.1	ME1	turquoise
81941	ENST00000642268.1	ME14	cyan
81942	ENST00000642272.1	ME1	turquoise
81944	ENST00000642278.1	ME1	turquoise
81948	ENST00000642298.1	ME1	turquoise
81951	ENST00000642318.1	ME3	brown
81954	ENST00000642328.1	ME1	turquoise
81955	ENST00000642330.1	ME1	turquoise
81957	ENST00000642336.1	ME3	brown
81960	ENST00000642352.1	ME4	yellow
81962	ENST00000642356.2	ME2	blue
81963	ENST00000642361.2	ME1	turquoise
81964	ENST00000642363.1	ME3	brown
81970	ENST00000642384.2	ME7	black
81971	ENST00000642385.2	ME1	turquoise
81972	ENST00000642389.2	ME1	turquoise
81973	ENST00000642392.1	ME1	turquoise
81988	ENST00000642461.1	ME1	turquoise
81993	ENST00000642480.2	ME1	turquoise
81994	ENST00000642481.1	ME5	green
81995	ENST00000642483.3	ME1	turquoise
81997	ENST00000642499.1	ME2	blue
81998	ENST00000642505.1	ME2	blue
82001	ENST00000642514.1	ME1	turquoise
82002	ENST00000642515.1	ME2	blue
82003	ENST00000642523.1	ME1	turquoise
82010	ENST00000642551.1	ME1	turquoise
82013	ENST00000642557.4	ME8	pink
82014	ENST00000642558.1	ME1	turquoise
82015	ENST00000642565.1	ME1	turquoise
82017	ENST00000642582.1	ME3	brown
82018	ENST00000642584.1	ME1	turquoise
82019	ENST00000642589.1	ME2	blue
82020	ENST00000642592.1	ME1	turquoise
82022	ENST00000642603.2	ME2	blue
82025	ENST00000642610.2	ME9	magenta
82026	ENST00000642619.1	ME9	magenta
82027	ENST00000642620.1	ME2	blue
82028	ENST00000642625.1	ME3	brown
82029	ENST00000642626.1	ME21	darkred
82032	ENST00000642630.1	ME1	turquoise
82034	ENST00000642640.1	ME1	turquoise
82038	ENST00000642653.1	ME1	turquoise
82041	ENST00000642675.1	ME19	lightyellow
82042	ENST00000642677.1	ME1	turquoise
82043	ENST00000642680.2	ME2	blue
82044	ENST00000642681.2	ME2	blue
82045	ENST00000642686.1	ME1	turquoise
82047	ENST00000642696.1	ME1	turquoise
82048	ENST00000642700.2	ME2	blue
82049	ENST00000642706.1	ME1	turquoise
82051	ENST00000642716.1	ME1	turquoise
82052	ENST00000642725.1	ME2	blue
82053	ENST00000642732.1	ME1	turquoise
82055	ENST00000642739.1	ME3	brown
82056	ENST00000642744.2	ME1	turquoise
82058	ENST00000642746.1	ME2	blue
82061	ENST00000642754.1	ME1	turquoise
82063	ENST00000642764.1	ME1	turquoise
82064	ENST00000642766.1	ME2	blue
82065	ENST00000642767.1	ME2	blue
82066	ENST00000642782.1	ME3	brown
82067	ENST00000642784.1	ME2	blue
82068	ENST00000642791.1	ME1	turquoise
82070	ENST00000642797.1	ME15	midnightblue
82073	ENST00000642815.1	ME1	turquoise
82076	ENST00000642819.1	ME1	turquoise
82077	ENST00000642822.2	ME1	turquoise
82078	ENST00000642824.1	ME7	black
82080	ENST00000642847.1	ME1	turquoise
82082	ENST00000642853.1	ME1	turquoise
82084	ENST00000642864.1	ME2	blue
82086	ENST00000642882.1	ME1	turquoise
82090	ENST00000642900.1	ME10	purple
82092	ENST00000642914.1	ME1	turquoise
82093	ENST00000642915.1	ME1	turquoise
82094	ENST00000642916.1	ME1	turquoise
82095	ENST00000642919.2	ME3	brown
82097	ENST00000642927.1	ME1	turquoise
82098	ENST00000642928.2	ME5	green
82099	ENST00000642932.1	ME4	yellow
82100	ENST00000642943.1	ME1	turquoise
82105	ENST00000642961.1	ME12	tan
82106	ENST00000642965.1	ME2	blue
82107	ENST00000642972.1	ME2	blue
82109	ENST00000642985.1	ME2	blue
82110	ENST00000642999.1	ME2	blue
82111	ENST00000643003.1	ME2	blue
82113	ENST00000643006.1	ME4	yellow
82117	ENST00000643024.1	ME2	blue
82120	ENST00000643039.1	ME1	turquoise
82121	ENST00000643048.1	ME1	turquoise
82123	ENST00000643051.1	ME1	turquoise
82124	ENST00000643055.1	ME1	turquoise
82125	ENST00000643060.1	ME1	turquoise
82127	ENST00000643067.1	ME1	turquoise
82131	ENST00000643092.1	ME5	green
82133	ENST00000643101.1	ME2	blue
82135	ENST00000643116.3	ME15	midnightblue
82140	ENST00000643137.1	ME4	yellow
82141	ENST00000643144.2	ME3	brown
82143	ENST00000643152.1	ME4	yellow
82144	ENST00000643154.1	ME3	brown
82145	ENST00000643161.1	ME2	blue
82151	ENST00000643179.1	ME1	turquoise
82152	ENST00000643187.1	ME5	green
82153	ENST00000643191.1	ME1	turquoise
82154	ENST00000643205.1	ME1	turquoise
82157	ENST00000643219.1	ME19	lightyellow
82158	ENST00000643221.1	ME4	yellow
82159	ENST00000643230.2	ME1	turquoise
82160	ENST00000643231.1	ME3	brown
82162	ENST00000643237.3	ME1	turquoise
82164	ENST00000643243.1	ME2	blue
82166	ENST00000643255.1	ME9	magenta
82168	ENST00000643258.1	ME5	green
82171	ENST00000643273.2	ME2	blue
82174	ENST00000643279.1	ME1	turquoise
82175	ENST00000643284.1	ME1	turquoise
82176	ENST00000643293.1	ME3	brown
82178	ENST00000643298.1	ME1	turquoise
82179	ENST00000643299.1	ME4	yellow
82181	ENST00000643314.1	ME1	turquoise
82185	ENST00000643330.1	ME4	yellow
82186	ENST00000643333.1	ME2	blue
82188	ENST00000643338.1	ME1	turquoise
82190	ENST00000643348.1	ME5	green
82191	ENST00000643350.1	ME2	blue
82193	ENST00000643354.1	ME2	blue
82194	ENST00000643355.1	ME1	turquoise
82195	ENST00000643356.1	ME1	turquoise
82196	ENST00000643358.1	ME1	turquoise
82197	ENST00000643371.1	ME3	brown
82201	ENST00000643377.1	ME2	blue
82203	ENST00000643384.1	ME1	turquoise
82205	ENST00000643396.1	ME2	blue
82206	ENST00000643397.1	ME2	blue
82211	ENST00000643417.1	ME8	pink
82212	ENST00000643421.1	ME1	turquoise
82213	ENST00000643426.1	ME1	turquoise
82214	ENST00000643434.1	ME1	turquoise
82217	ENST00000643451.2	ME2	blue
82218	ENST00000643453.1	ME1	turquoise
82219	ENST00000643454.1	ME2	blue
82221	ENST00000643461.1	ME1	turquoise
82222	ENST00000643464.1	ME1	turquoise
82223	ENST00000643466.2	ME1	turquoise
82225	ENST00000643472.1	ME1	turquoise
82230	ENST00000643485.1	ME4	yellow
82231	ENST00000643487.1	ME1	turquoise
82234	ENST00000643504.2	ME4	yellow
82235	ENST00000643508.2	ME1	turquoise
82237	ENST00000643510.1	ME5	green
82238	ENST00000643515.1	ME1	turquoise
82241	ENST00000643523.1	ME2	blue
82243	ENST00000643536.1	ME1	turquoise
82245	ENST00000643556.1	ME27	white
82248	ENST00000643565.1	ME1	turquoise
82249	ENST00000643578.1	ME3	brown
82250	ENST00000643579.2	ME15	midnightblue
82252	ENST00000643582.1	ME1	turquoise
82257	ENST00000643602.1	ME1	turquoise
82260	ENST00000643612.1	ME7	black
82262	ENST00000643620.1	ME2	blue
82266	ENST00000643631.2	ME2	blue
82267	ENST00000643634.1	ME1	turquoise
82268	ENST00000643641.1	ME3	brown
82269	ENST00000643643.1	ME1	turquoise
82270	ENST00000643653.1	ME1	turquoise
82272	ENST00000643665.1	ME2	blue
82274	ENST00000643669.2	ME11	greenyellow
82279	ENST00000643684.1	ME1	turquoise
82280	ENST00000643689.1	ME1	turquoise
82283	ENST00000643711.1	ME7	black
82284	ENST00000643716.1	ME7	black
82286	ENST00000643719.1	ME2	blue
82287	ENST00000643721.2	ME10	purple
82288	ENST00000643722.1	ME1	turquoise
82290	ENST00000643729.1	ME1	turquoise
82291	ENST00000643734.1	ME1	turquoise
82296	ENST00000643754.2	ME12	tan
82297	ENST00000643758.1	ME1	turquoise
82298	ENST00000643761.1	ME1	turquoise
82299	ENST00000643764.1	ME1	turquoise
82301	ENST00000643767.1	ME2	blue
82304	ENST00000643777.4	ME4	yellow
82305	ENST00000643779.1	ME1	turquoise
82306	ENST00000643780.2	ME1	turquoise
82309	ENST00000643788.1	ME1	turquoise
82310	ENST00000643789.1	ME1	turquoise
82311	ENST00000643792.1	ME1	turquoise
82316	ENST00000643806.1	ME3	brown
82317	ENST00000643808.1	ME1	turquoise
82319	ENST00000643814.1	ME1	turquoise
82320	ENST00000643815.1	ME3	brown
82321	ENST00000643816.1	ME1	turquoise
82324	ENST00000643820.1	ME2	blue
82325	ENST00000643821.1	ME1	turquoise
82326	ENST00000643825.1	ME1	turquoise
82327	ENST00000643828.1	ME1	turquoise
82329	ENST00000643831.2	ME2	blue
82332	ENST00000643845.1	ME1	turquoise
82333	ENST00000643848.1	ME1	turquoise
82334	ENST00000643851.1	ME1	turquoise
82335	ENST00000643853.1	ME1	turquoise
82337	ENST00000643855.1	ME2	blue
82339	ENST00000643865.1	ME1	turquoise
82340	ENST00000643866.1	ME2	blue
82341	ENST00000643868.1	ME1	turquoise
82343	ENST00000643876.1	ME3	brown
82344	ENST00000643877.1	ME3	brown
82346	ENST00000643887.1	ME1	turquoise
82349	ENST00000643907.1	ME1	turquoise
82350	ENST00000643913.1	ME1	turquoise
82351	ENST00000643918.1	ME2	blue
82352	ENST00000643921.1	ME1	turquoise
82354	ENST00000643927.1	ME2	blue
82355	ENST00000643929.1	ME1	turquoise
82357	ENST00000643936.1	ME1	turquoise
82360	ENST00000643944.2	ME2	blue
82361	ENST00000643948.1	ME1	turquoise
82362	ENST00000643954.1	ME1	turquoise
82363	ENST00000643963.1	ME2	blue
82367	ENST00000643982.1	ME1	turquoise
82368	ENST00000643984.2	ME1	turquoise
82369	ENST00000643989.1	ME1	turquoise
82370	ENST00000643990.1	ME1	turquoise
82373	ENST00000644015.1	ME14	cyan
82375	ENST00000644027.1	ME5	green
82378	ENST00000644032.2	ME2	blue
82379	ENST00000644036.2	ME1	turquoise
82381	ENST00000644040.1	ME1	turquoise
82382	ENST00000644045.1	ME1	turquoise
82383	ENST00000644060.1	ME1	turquoise
82386	ENST00000644072.2	ME1	turquoise
82389	ENST00000644079.1	ME20	royalblue
82390	ENST00000644088.1	ME2	blue
82394	ENST00000644112.2	ME3	brown
82396	ENST00000644120.1	ME1	turquoise
82398	ENST00000644126.1	ME1	turquoise
82399	ENST00000644127.1	ME2	blue
82400	ENST00000644132.1	ME2	blue
82401	ENST00000644133.1	ME1	turquoise
82402	ENST00000644135.1	ME1	turquoise
82406	ENST00000644139.1	ME1	turquoise
82409	ENST00000644144.2	ME4	yellow
82410	ENST00000644146.1	ME1	turquoise
82412	ENST00000644157.1	ME2	blue
82414	ENST00000644160.1	ME1	turquoise
82416	ENST00000644168.1	ME1	turquoise
82417	ENST00000644170.1	ME1	turquoise
82419	ENST00000644176.1	ME2	blue
82420	ENST00000644178.1	ME1	turquoise
82421	ENST00000644180.1	ME2	blue
82426	ENST00000644194.1	ME1	turquoise
82428	ENST00000644196.1	ME1	turquoise
82430	ENST00000644198.1	ME1	turquoise
82431	ENST00000644200.2	ME2	blue
82434	ENST00000644221.1	ME1	turquoise
82435	ENST00000644224.2	ME14	cyan
82436	ENST00000644225.1	ME3	brown
82438	ENST00000644232.1	ME5	green
82440	ENST00000644245.1	ME12	tan
82442	ENST00000644251.1	ME2	blue
82443	ENST00000644252.3	ME2	blue
82445	ENST00000644260.1	ME2	blue
82447	ENST00000644262.1	ME2	blue
82448	ENST00000644266.2	ME2	blue
82450	ENST00000644269.2	ME1	turquoise
